filename,width,height,class,xmin,ymin,xmax,ymax,image_id
Numan_(69)_jpg.rf.2be05c675d30ca70e366f960e90644ea.jpg,512,512,rickshaw,174,233,382,502,28
Numan_(69)_jpg.rf.2be05c675d30ca70e366f960e90644ea.jpg,512,512,rickshaw,136,240,212,407,28
Numan_(69)_jpg.rf.2be05c675d30ca70e366f960e90644ea.jpg,512,512,rickshaw,15,228,124,436,28
Numan_(69)_jpg.rf.2be05c675d30ca70e366f960e90644ea.jpg,512,512,rickshaw,123,245,148,365,28
Numan_(69)_jpg.rf.2be05c675d30ca70e366f960e90644ea.jpg,512,512,rickshaw,98,246,123,369,28
52_jpg.rf.989343509507603ab0db9df2175f9783.jpg,512,512,bus,200,81,451,381,29
52_jpg.rf.989343509507603ab0db9df2175f9783.jpg,512,512,bus,1,178,73,332,29
52_jpg.rf.989343509507603ab0db9df2175f9783.jpg,512,512,bus,72,228,167,309,29
52_jpg.rf.989343509507603ab0db9df2175f9783.jpg,512,512,bus,166,233,207,308,29
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,bicycle,113,358,140,404,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,motorbike,155,333,183,393,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,motorbike,213,318,239,364,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,motorbike,241,315,267,359,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,car,375,242,415,311,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,three wheelers (CNG),369,252,375,268,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,three wheelers (CNG),351,252,366,288,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,rickshaw,329,264,336,279,30
Navid_576_jpg.rf.0d74e533bf00ac5e04af4e336bff2f15.jpg,512,512,three wheelers (CNG),364,256,368,265,30
Numan_(286)_jpg.rf.8f892c41c00f3101c5bbbad123763b99.jpg,512,512,truck,72,1,284,508,31
Numan_(286)_jpg.rf.8f892c41c00f3101c5bbbad123763b99.jpg,512,512,truck,35,40,89,263,31
Numan_(286)_jpg.rf.8f892c41c00f3101c5bbbad123763b99.jpg,512,512,truck,15,80,39,172,31
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,three wheelers (CNG),431,106,512,173,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,three wheelers (CNG),296,112,409,174,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,rickshaw,1,118,59,198,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,motorbike,100,126,116,145,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,motorbike,124,125,132,136,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,car,132,126,143,132,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,minivan,154,123,174,133,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,motorbike,79,127,89,137,32
Navid_519_jpg.rf.c589c68f8421d988b6fe7e49af6ccd08.jpg,512,512,car,91,127,100,133,32
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,truck,188,228,241,300,33
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,auto rickshaw,173,259,180,272,33
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,bicycle,182,261,185,272,33
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,motorbike,258,273,276,285,33
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,motorbike,370,276,406,307,33
160_jpg.rf.7171e1eda435b00090fe886f276801e5.jpg,512,512,motorbike,2,409,202,512,33
Navid_277_jpg.rf.c875f3410506689e8a18b9ae264a9a54.jpg,512,512,bus,211,223,376,312,34
Navid_277_jpg.rf.c875f3410506689e8a18b9ae264a9a54.jpg,512,512,car,383,267,415,284,34
Navid_277_jpg.rf.c875f3410506689e8a18b9ae264a9a54.jpg,512,512,car,422,268,441,279,34
Navid_277_jpg.rf.c875f3410506689e8a18b9ae264a9a54.jpg,512,512,bicycle,461,268,470,284,34
Numan_(162)_jpg.rf.a82476db4c85ede16f7544ce9739a294.jpg,512,512,bus,67,271,144,364,35
Numan_(162)_jpg.rf.a82476db4c85ede16f7544ce9739a294.jpg,512,512,minivan,275,304,357,382,35
Numan_(162)_jpg.rf.a82476db4c85ede16f7544ce9739a294.jpg,512,512,rickshaw,401,310,512,466,35
Numan_(162)_jpg.rf.a82476db4c85ede16f7544ce9739a294.jpg,512,512,rickshaw,224,312,273,368,35
Navid_258_jpg.rf.00897c9d12414f78fa6cb98ba4f7a443.jpg,512,512,motorbike,248,301,265,375,36
Navid_258_jpg.rf.00897c9d12414f78fa6cb98ba4f7a443.jpg,512,512,motorbike,224,278,238,325,36
Navid_258_jpg.rf.00897c9d12414f78fa6cb98ba4f7a443.jpg,512,512,motorbike,199,288,210,336,36
Navid_258_jpg.rf.00897c9d12414f78fa6cb98ba4f7a443.jpg,512,512,three wheelers (CNG),175,294,198,356,36
Navid_258_jpg.rf.00897c9d12414f78fa6cb98ba4f7a443.jpg,512,512,car,244,271,271,315,36
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,92,5,401,464,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,2,78,91,425,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,405,200,424,319,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,433,217,446,295,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,447,238,452,280,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,426,199,433,303,37
Dipto_ 189_jpg.rf.06745e2fad21a0a8435a412a7368755f.jpg,512,512,truck,452,246,456,277,37
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,car,7,439,156,511,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,car,188,442,321,512,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,pickup,214,374,317,470,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,minivan,337,306,419,409,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,car,408,331,486,423,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,pickup,329,421,430,511,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,car,434,276,492,334,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,rickshaw,467,366,510,492,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,rickshaw,482,439,511,508,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,suv,491,241,512,292,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,motorbike,43,362,90,424,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,rickshaw,222,260,258,327,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,suv,205,208,244,250,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,motorbike,249,266,258,291,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,minivan,270,216,304,248,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,scooter,285,254,303,276,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,car,1,272,20,324,38
Numan_ (30)_jpg.rf.021f8494764595da1f84e3564abaec2b.jpg,512,512,three wheelers (CNG),1,244,17,276,38
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,suv,211,323,247,379,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,rickshaw,184,319,197,363,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,rickshaw,171,322,184,363,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,rickshaw,143,326,154,356,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,car,119,330,141,359,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,rickshaw,58,280,121,439,39
Navid_623_JPG.rf.d062904066890e30efe078932642caaa.jpg,512,512,rickshaw,488,341,512,399,39
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,motorbike,368,187,403,274,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,motorbike,185,191,222,327,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,motorbike,104,206,161,367,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,motorbike,294,216,307,237,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,auto rickshaw,235,196,260,257,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,auto rickshaw,258,207,268,233,40
Dipto_ 214_jpg.rf.95aeb42ee94e6f1300f78b6f2df0d41a.jpg,512,512,auto rickshaw,269,210,274,227,40
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,truck,221,341,276,512,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,van,374,439,425,512,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,39,366,72,439,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,70,344,103,409,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,113,326,137,380,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,94,326,109,351,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,98,319,113,336,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,97,294,109,314,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,car,107,292,132,325,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,142,295,155,335,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,162,302,175,345,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,179,277,188,304,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,169,275,178,302,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,185,260,193,284,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,189,247,195,268,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,van,166,249,181,274,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,195,257,204,281,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,216,234,221,250,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,bus,216,216,227,241,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,three wheelers (CNG),178,245,186,264,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,truck,242,224,254,259,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,260,263,267,291,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,268,267,276,294,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,256,232,260,248,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,262,235,267,251,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,255,223,258,232,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,259,226,264,240,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,van,271,227,277,241,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,van,269,224,274,235,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,pickup,277,250,290,282,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,ambulance,287,244,296,266,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,281,293,290,325,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,auto rickshaw,271,322,288,382,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,290,339,304,401,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,308,340,323,398,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,303,318,314,367,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,rickshaw,291,304,303,340,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,180,319,191,360,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,army vehicle,386,363,436,447,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,366,342,386,363,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,377,349,397,369,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,356,329,377,356,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,motorbike,338,312,355,331,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,car,307,308,324,342,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,car,305,294,342,316,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,car,298,288,325,307,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,van,289,275,324,302,41
Dipto_364_jpg.rf.2aa766282d931e5f682b3d5e0f8f69db.jpg,512,512,truck,257,202,262,215,41
Dipto_ 137_jpg.rf.0e2f291774772001c5db4a4fc9fb38ed.jpg,512,512,truck,294,238,449,425,42
Dipto_ 74_jpg.rf.16427b955e529b8c052b5f9de5dcd364.jpg,512,512,van,223,255,259,301,43
Dipto_ 190_jpg.rf.164cbb9625908004f722a2b7d0a97766.jpg,512,512,truck,150,7,473,512,44
Dipto_ 190_jpg.rf.164cbb9625908004f722a2b7d0a97766.jpg,512,512,truck,95,154,159,389,44
Dipto_ 190_jpg.rf.164cbb9625908004f722a2b7d0a97766.jpg,512,512,truck,74,188,97,308,44
Dipto_753_jpg.rf.2fa8d94f1a6d8931d0b55282841fc73e.jpg,512,512,truck,165,219,250,295,45
29_jpg.rf.9ca47fcfaa1b96c1bbffc7715d642d2c.jpg,512,512,minivan,226,286,240,305,46
Pias (334)_jpg.rf.4bbc2865a9817f3729df34c5c725768f.jpg,512,512,motorbike,323,260,337,300,47
Pias (334)_jpg.rf.4bbc2865a9817f3729df34c5c725768f.jpg,512,512,motorbike,339,256,351,280,47
Pias (334)_jpg.rf.4bbc2865a9817f3729df34c5c725768f.jpg,512,512,three wheelers (CNG),369,213,417,324,47
Pias (334)_jpg.rf.4bbc2865a9817f3729df34c5c725768f.jpg,512,512,bus,360,128,512,313,47
Pias (334)_jpg.rf.4bbc2865a9817f3729df34c5c725768f.jpg,512,512,bus,285,186,328,258,47
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,three wheelers (CNG),187,272,231,408,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,truck,226,208,262,347,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,truck,353,238,434,351,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,truck,425,248,475,346,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,bus,263,283,272,316,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,bus,271,287,277,309,48
Dipto_ 97_jpg.rf.3363c244c2b6a065b9b72da6d7ae8e65.jpg,512,512,motorbike,278,301,281,316,48
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,bicycle,93,385,134,448,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,minivan,134,326,214,402,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,rickshaw,360,281,375,319,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,rickshaw,388,277,400,308,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,motorbike,402,291,417,327,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,minivan,411,271,421,289,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,motorbike,431,277,444,309,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,motorbike,451,262,464,305,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,three wheelers (CNG),468,255,486,291,49
Navid_556_jpg.rf.f2ab179a5d56fe9bbb6bb44a5741c9e3.jpg,512,512,three wheelers (CNG),463,258,468,275,49
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,87,277,118,321,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,117,280,143,327,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,341,254,391,292,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,277,258,323,289,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,144,264,176,286,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,auto rickshaw,90,369,142,429,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,164,298,217,346,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,car,210,286,233,324,50
Dipto_726_jpg.rf.866f458f55b6f7845a9341f408c5af3e.jpg,512,512,bus,246,260,269,289,50
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,minibus,283,162,512,334,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,motorbike,257,217,291,275,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,rickshaw,1,213,83,322,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,rickshaw,83,210,120,250,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,rickshaw,125,210,166,242,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,car,63,235,265,360,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,car,173,223,246,255,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,car,232,213,279,239,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,minibus,152,185,234,226,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,bus,228,198,263,222,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,rickshaw,42,209,84,247,51
110_jpg.rf.88c16468bd6dbd62505c71724a1192d2.jpg,512,512,three wheelers (CNG),1,205,18,221,51
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,car,32,275,89,329,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,car,333,250,397,346,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,rickshaw,1,272,40,370,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,rickshaw,205,244,240,304,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,motorbike,161,312,222,504,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,rickshaw,69,259,100,315,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,rickshaw,103,257,115,282,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,three wheelers (CNG),123,255,133,275,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,car,181,251,199,277,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,motorbike,203,257,207,271,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,minivan,420,230,512,512,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,van,389,225,475,317,52
Pias (203)_jpg.rf.285abcc8d55756f44e279bd5cc57710f.jpg,512,512,pickup,238,194,348,383,52
Dipto_754_jpg.rf.c27acf0f77b73fbc47ea40e58e26d2d4.jpg,512,512,truck,137,259,166,291,53
Dipto_754_jpg.rf.c27acf0f77b73fbc47ea40e58e26d2d4.jpg,512,512,truck,167,240,254,305,53
Dipto_754_jpg.rf.c27acf0f77b73fbc47ea40e58e26d2d4.jpg,512,512,ambulance,189,276,302,344,53
Dipto_754_jpg.rf.c27acf0f77b73fbc47ea40e58e26d2d4.jpg,512,512,three wheelers (CNG),346,298,507,415,53
Dipto_754_jpg.rf.c27acf0f77b73fbc47ea40e58e26d2d4.jpg,512,512,auto rickshaw,116,274,135,297,53
Dipto_625_jpg.rf.9e40d6617995277f64c254fe40d0419e.jpg,512,512,truck,197,251,239,315,54
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,car,429,294,489,338,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,bicycle,145,310,157,347,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,three wheelers (CNG),163,282,180,314,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,car,208,290,224,313,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,car,227,294,243,313,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,car,196,288,210,304,55
Pias (123)_jpg.rf.ed9004d418fa2d3bd4b8ce9c4abcc092.jpg,512,512,car,323,291,349,317,55
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,suv,209,142,280,172,56
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,motorbike,82,160,107,177,56
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,rickshaw,1,151,17,180,56
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,suv,39,152,61,163,56
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,motorbike,22,155,28,164,56
Navid_490_jpg.rf.ff8e6676b0f747a3aa7e37336076c250.jpg,512,512,motorbike,17,153,22,162,56
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,477,290,512,366,57
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,415,303,477,355,57
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,372,304,409,343,57
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,317,297,352,339,57
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,352,304,365,337,57
Pias (364)_jpg.rf.e54c0897510948664f89fbf852e253dc.jpg,512,512,bus,214,297,232,327,57
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,minivan,314,171,353,225,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,three wheelers (CNG),373,166,384,198,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,384,162,409,226,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,286,175,305,231,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,413,165,438,194,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,437,162,465,193,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,469,160,494,192,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,rickshaw,492,158,512,193,58
Navid_745_jpg.rf.6c4441f00cc161c311d1584ae047e143.jpg,512,512,minivan,225,177,268,209,58
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,pickup,34,153,195,321,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,pickup,217,205,344,293,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,pickup,342,254,412,325,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,motorbike,389,304,447,379,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,three wheelers (CNG),463,248,512,385,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,three wheelers (CNG),442,260,486,344,59
Pias (331)_jpg.rf.1bb309cf1cd9881abedd2de741996089.jpg,512,512,bus,381,202,512,263,59
